ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
32492	Thulung		the head	bwi	b w i	b w i				4074			
32493	Thulung		the heart	thɵ mbok	th ɵ  m b o k	th ɵ  m b o k				3909			
32494	Thulung		the horn (keratinized skin)	rʌŋ	r ʌ ŋ	( - - - - - - - - - ) - - - r - ʌ - ŋ - ( - - - - - - - - - - - - )				29719			
32495	Thulung		the house	nem	n e m	n e m				4075			
32497	Thulung		the knee	ko:tsʉ(ka)	k oː t s ʉ	- k oː t s ʉ	k o: t s ʉ ( k a )			1198			
32499	Thulung		the leaf	blam	b l a m	b l a m				4076			
32500	Thulung		the lip (the lips)	sikokte	s i k o k t e	s i k o k t e				3545			
32501	Thulung		the liver	duŋ	d u ŋ	- d u ŋ				29726			
32502	Thulung		the louse	se:r	s eː r	- s eː r				807			
32503	Thulung		the lung	ʔu-dzan	ʔ u dz a n	ʔ u dz a n				4077			
32504	Thulung		the man (male human)	mʉtsʉ	m ʉ ts ʉ	- m ʉ ts ʉ				710			
32505	Thulung		the meat	sɵ	s ɵ	- s ɵ				10227			
32506	Thulung		the moon	khlɵmu	kh l ɵ m u	- kh l ɵ m u				2081			
32509	Thulung		the mountain	dzɵdzɵluŋ	dz ɵ dz ɵ l u ŋ	dz ɵ dz ɵ l u ŋ				4079			
32510	Thulung		the mouse or rat	dzal	dz a l	dz a l				4080			
32511	Thulung		the mouth	si:	s iː	s iː				3126			
32512	Thulung		the mud	kwa:	k w aː	k w aː				4081			
32513	Thulung		the nail (fingernail or claw)	der	d e r	- d e r				174			
32514	Thulung		the name	nʌŋ	n ʌ ŋ	- n ʌ ŋ				18			
32515	Thulung		the neck	lʌktsa	l ʌ k ts a	- l ʌ k ts a				122			
32516	Thulung		the needle (for sewing)	tsʉlbi	ts ʉ l b i	- ts ʉ l b i				3376			
32517	Thulung		the nose	n̵ɵ	n̵ ɵ	- n̵ ɵ				2090			
32518	Thulung		the pig	bwa:	b w aː	- b w aː				2092			
32519	Thulung		the rain	wo	w o	- w o				10234			
32523	Thulung		the road	lamdi	l a m d i	- l a m d i				2206			
32524	Thulung		the root	phrʉp	ph r ʉ p	ph r ʉ p				4084			
32525	Thulung		the rope	riba	r i b a	r i b a				270			
32526	Thulung		the salt	jo	j o	) j o				1413			
32527	Thulung		the sand	se:kre	s eː k r e	) s eː k r e				212			
32529	Thulung		the seed	brʌl	b r ʌ l	) b r ʌ l				10249			
32531	Thulung		the shit	khli	kh l i	- kh l i				29700			
32532	Thulung		the shoulder	balam	b a l a m	) b a l a m	STEDT citing Allen 75 gives meaning as 'shoulder blade' and segments as 'ba lam. Prob. not cognate with Chepang bal.			3880			
32534	Thulung		the skin	kokte	k o k t e	) k o k t e	k o k t e			689			
32535	Thulung		the sky	dha:mu	d h aː m u	) d h aː m u				409			
32536	Thulung		the smoke	kwi:ku	k w iː k u	) k w iː k u	k w i: k u			68			
32537	Thulung		the snake	blo:	b l oː	- b l oː				70			
32538	Thulung		the snow	phomu	ph o m u	) ph o m u				95			
32539	Thulung		the son	tarapa	t a r a p a	t a r a p a				4086			
32540	Thulung		the spider	proŋdzʉ	p r o ŋ d z ʉ	) p r o ŋ d z ʉ				3530			
32541	Thulung		the star	sorluŋ	s o r l u ŋ	) s o r l u ŋ				1420			
32542	Thulung		the stick	ɖʉlʉmtsa	ɖ ʉ l ʉ m t s a	ɖ ʉ l ʉ m t s a				4087			
32543	Thulung		the stone (a piece of)	luŋ	l u ŋ	) l u ŋ				81			
32544	Thulung		the sun	nemsuŋ, nepsuŋ	n e m s u ŋ	) n e m s u ŋ				86			
32545	Thulung		the tail	me:r	m eː r	- m eː r				853			
32546	Thulung		the thunder	bulʉlʉ	b u l ʉ l ʉ	) b u l ʉ l ʉ				29736			
32548	Thulung		the tongue	lem	l e m	l e m				2825			
32549	Thulung		the tooth (front)	li	l i	l i				10252			
32550	Thulung		the tree	dʌksa	d ʌ k s a	d ʌ k s a				1424			
32551	Thulung		the water	ku	k u	- k u				1425			
32554	Thulung		the wind	dzu:	dz uː	- dz uː				29737			
32555	Thulung		the wing	lapter	l a p t e r	- l a p t e r				135			
32556	Thulung		the woman	bʌɖi	b ʌ ɖ i	b ʌ ɖ i				4089			
32558	Thulung		the year	thʌ	th ʌ	- th ʌ				2220			
32560	Thulung		thick	ɖe:pa	ɖ eː p a	ɖ eː p a	ɖ e: p a			1427			
32561	Thulung		thin (object)	pelelem	p e l e l e m	p e l e l e m				3225			
32563	Thulung		thou [second person singular]	gana	g a n a	g a n a				2810			
32564	Thulung		three	su:	s uː	) s uː				283			
32565	Thulung		to be alive	nʉmu	n ʉ	n ʉ				3732			
32566	Thulung		to bite	khrenmu	kh r e t	kh r e t				2925			
32568	Thulung		to burn [intransitive]	wa:mu	w a k	w a k				4092			
32569	Thulung		to buy	bhremu	bh r e	) bh r e				685			
32570	Thulung		to chew	kammu	k a m	) k a m				707			
32571	Thulung		to come	romu	r o k	) r o k	Semantics ! Allen "come (circuitously), to come (of future time)"			10245			
32572	Thulung		to count	ŋarmu	ŋ a r	) ŋ a r				2475			
32573	Thulung		to cry (weep)	khrammu	kh r a p	) kh r a p				3414			
32574	Thulung		to die	simu	s i	) s i				163			
32575	Thulung		to dig	kʌ:mu	k ʌ k	k ʌ k	k ʌ: m u			4093			
32576	Thulung		to drink	ɖu:mu	ɖ u ŋ	) ɖ u ŋ				2228			
32577	Thulung		to eat	pomu	p e	p e				4094			
32578	Thulung		to fight	kwalba bomu	kw a l b a	kw a l b a				4095			
32579	Thulung		to fly (move through air)	hunmu	h u t	h u t				4096			
32580	Thulung		to forget	plwa:mu	p l w a s	p l w a s				242			
32581	Thulung		to give	gwa:mu	g w a k	g w a k				4097			
32582	Thulung		to hear	thjɵmu	th jɵ s	) th jɵ s				3029			
32583	Thulung		to hide (conceal)	thʌ:mu	th ʌ k	th ʌ k				4098			
32584	Thulung		to hold	phommu	ph o p	ph o p				4099			
32585	Thulung		to hunt	sɵkhli bomu	s ɵ kh l i	s ɵ kh l i				4100			
32586	Thulung		to kill	senmu	s e t	) s e t				3125			
32589	Thulung		to laugh	rimu	r i s	) r i s				438			
32591	Thulung		to lick	lemmu	l e p	l e p				29735			
32595	Thulung		to play	tsamsimu	ts a m s i t	) ts a m s i t	t s a m s i m u			4150			
32597	Thulung		to push	unmu	u t	u t				4105			
32598	Thulung		to reside (live)	bumu	b u	b u				3523			
32600	Thulung		to scratch	bhrammu	bh r a m	bh r a m -				3524			
32601	Thulung		to see	lwa:mu	l w a s	l w a s				4106			
32602	Thulung		to shoot (an arrow)	ommu	o p	( - - - ) - o p ( - - - - - - - )				727			
32603	Thulung		to sing	kamso bomu	k a m s o	k a m s o				4107			
32604	Thulung		to sleep	ʌmmu	ʌ m s	( - - ) - ʌ m s ( - - - - - - - - - - - - - - - - )				2244			
32605	Thulung		to smell (perceive odor) [transitive]	mur nemmu	n e m s	( - - - - - - - - - - - - - - - - - - - - - - - - - - - ) - - - - n e m s ( - - - - - - - - )				67			
32607	Thulung		to spit	thʌksi thanmu	th a t	th a t	thʌksi thanmu			4108			
32608	Thulung		to stand	jemsimu	j e m s i t	- j e m s i t				2246			
32609	Thulung		to steal	khumu	kh u	) kh u				10464			
32610	Thulung		to think (reflect)	mimmu	m i m	) m i m				734			
32611	Thulung		to throw	ghro:mu	gh r o k	- gh r o k				3467			
32612	Thulung		to vomit	phomu	ph o s +	ph o s +				2508			
32613	Thulung		to walk	lamdimu	l a m d i	) l a m d i				2524			
32614	Thulung		to wipe	bʌ:mu	b ʌ k	b ʌ k				1457			
32618	Thulung		two	nʌ:	n ʌː	) n ʌː				102			
32620	Thulung		wet	dzhiʈpa	dzh i ʈ p a	) dzh i ʈ p a				106			
32623	Thulung		white	bubum	b u b u m	b u b u m				3289			
32624	Thulung		who	sʉ:	s ʉː	- s ʉː				2253			
32625	Thulung		yellow	ʔomʔom	ʔ o m ʔ o m	ʔ o m ʔ o m				1460			
32631	Jingpho		to vomit	n³¹phat³¹	n ³¹ ph a t ³¹	) n ³¹ ph a t ³¹				736			
32632	Thulung		the forest	sɵpdi	s ɵ p d i	s ɵ - - ( - - - - - - - - - - - - - - - - - - - p d i )				683			
32634	Old_Tibetan		the nail (fingernail or claw)	sder.mo	s d e r m o	s d e r m o				174			
32635	Thulung		the seed	ma:	m aː	) m aː				127			
32637	Garo		the tongue	sre, sri, si-ri	s r e	s r e	Not in STEDT digitalized version.			4190			
32644	Hakha_Chin	ant (n.)	the ant	hngerhte	hng e r ht e	hng e r ht e	[full entry: ]			4114			
32647	Hakha_Chin	bamboo (n.)	the bamboo	rua , mau	r û a	- - - - - - r - û a - - -				501			
32649	Hakha_Chin	alive (adj.)	to be alive	a nung , a nungin	n û ŋ + n ǔ n	n û ŋ + n ǔ n				1560			
32650	Hakha_Chin	belly (n.)	the belly	paw	p aw	- - p aw - - - - - - - - - -				1298			
32652	Hakha_Chin	big (adj.)	big	lian , ngan	l i ǎ n	l i ǎ n				1465			
32653	Hakha_Chin	bird (n.)	the bird	vate;	v aà	- - - v aà - - - -	[full entry: bird's eye view = cunglei in vun cuanh. bird]			10267			
32654	Hakha_Chin	bite (v.)	to bite	seh	s e ʔ	s e ʔ				1561			
32655	Hakha_Chin	black (adj.)	black	nak , a nak	n a k	( - - - ) - - - - - - - ( - - - - ) n a k - ( - - - - - - - - - - - - - - - - )	[full entry: ]			511			
32656	Hakha_Chin	blood (n.)	the blood	thisen	th î	( - - - - - - - - - - - - - - - - - - ) th - î - - ( - - - - - )				29703			
32659	Hakha_Chin	bone (n.)	the bone	ruh	r u ʔ	( - - - - - - - - ) - r u ʔ - - ( - ) - ( - - - - - - - - - - - - - - - - - - - - - - - )				2			
32661	Hakha_Chin	branch (n.)	the branch	thingnge ; ttengnge	th i ng ng e	th i ng ng e				4115			
32662	Hakha_Chin	breast (n.)	the breast (female)	hnuk , tang	hn u k	( - - - - - - ) hn u - k - ( - - - - - - - - - - - - - - - - - - - - )	[full entry: ]			10186			
32663	Hakha_Chin	burn (v.)	to burn [intransitive]	1. me in khang;	k ǎa ŋ + + k a ŋ ʔ	) k ǎa ŋ + + k a ŋ ʔ	=ɕkʰo etc			3487			
32664	Hakha_Chin	buy (v.)	to buy	cawk	ts òo + + ts oo k	ts òo + + ts oo k				4116			
32665	Hakha_Chin	chew (v.)	to chew	khai	kh ai	kh ai	[full entry: ]			4117			
32667	Hakha_Chin	cloud (n.)	the cloud	khuadawm	kh u a d a w m	kh u a d a w m	[full entry: ]			4118			
32668	Hakha_Chin	cold (adj.)	cold (of temperature)	a kik	k i k	k i k	[full entry: ]			4119			
32669	Hakha_Chin	come (v.)	to come	1. ra, hika ah hin ra;	r a	) r a	[full entry: 2. phanh; 3. zulh; e.g. Two comes after one = Pahnih nih pakhat kha a zulh; 4. chuahkehnak lei i chuahnak; e.g. Jack comes from a good family = Jack cu phun ttha chungin a chuakmi a si. past participle of come is come. come about = Zeitindah thil a hung umning a si? come over = Zei nih dah an ti?]			3410			
32671	Hakha_Chin	count (v.)	to count	1. rel;	r êe l + r ěe l	- r êe l + r ěe l	[full entry: 2. man a ngei, biapi a si; e.g. Everything you do counts = Na tuahmi paoh kha man a ngei. count on = bochan. count up = fonh; e.g. Count up what I gave you = Kan pekmi kha fonh dih.]			1063			
32672	Hakha_Chin	cry (v.)	to cry (weep)	trap-I, traʔ-II	tr a p + tr a ʔ	) tr a p + tr a ʔ				3414			
32675	Hakha_Chin	dew (n.)	the dew	dap.	d a p	d a p	[full entry: ]			4120			
32676	Hakha_Chin	die (v.)	to die	1. thih;	th îi + th i ʔ	) th îi + th i ʔ	[full entry: 2. duh tuk; e.g. I am dying to go with you = Nangmah sin kal ka duh tuk.]			163			
32677	Hakha_Chin	dig (v.)	to dig	vawlei i khor cawh , aalu phuk	ts â w + ts o ʔ	ts â w + ts o ʔ				1569			
32678	Hakha_Chin	dirty (adj.)	dirty	a hnawmmi , a thurmi	hn ǒo m + hn o m ʔ	hn ǒo m + hn o m ʔ	[full entry: ]			4121			
32679	Hakha_Chin	dog (n.)	the dog	uico	ʔ û y	( - - - - - - - - - - - - ) ʔ - û y - ( - ) - ( - ) - - ( - - - - - )	[full entry: ]			2065			
32680	Hakha_Chin	dream (n.)	the dream	1. mang;	m â ŋ	( - - - - - - - - - - - - - - - - - - - - ) - m - â ŋ - - - - - ( - - - - - - - - - - - - - - )				10217			
32681	Hakha_Chin	drink (v.)	to drink	din	d i n	d i n	[full entry: ]			4122			
32682	Hakha_Chin	dry (adj.)	dry	1. a ro, a carmi;	r à w + r ǎ w	r à w + r ǎ w	[full entry: 2. lung a tho lomi, ngaih a nuam lomi; e.g. His sermon is dry = A phungchim mi lung a tho lo, ngaih a nuam lo.]			1253			
32683	Hakha_Chin	ear (n.)	the ear	1. hnakhaw;	hn a kh òo	( - - - - - - - - - - - - - - - - - - - - ) - hn a - - - - - - - ( - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - kh òo )	[full entry: 2. fungvoi fo]			32			
32684	Hakha_Chin	early (adv.)	early	tuante ah;	t u a n t e	t u a n t e	[full entry: e.g. He gets up early in the morning = Zinglei ah tuante in a tho.]			4123			
32685	Hakha_Chin	earth (n.)	the earth (soil)	vawlei;	v o + l â y	( - - - v o + - - - - ) l â y -	[full entry: e.g. We plant seeds in the earth = Vawlei ah thlaici kan tuh.]			10349			
32687	Hakha_Chin	eat (v.)	to eat	ei , rawl ei	ʔ â y + ʔ ǎ y	ʔ â y + ʔ ǎ y	[full entry: ]			1572			
32688	Hakha_Chin	egg (n.)	the egg	arti , va ti , ti paohpaoh	t îi	( - - - - - - - - - - - - - - - - - - - - - - - ) t îi - - - ( - )	[full entry: ]			3399			
32689	Hakha_Chin	eight (num.)	eight	pariat	p a + r i a t	( - - - - - - - ) p a + r i - a - - t ( - - ) - -				183			
32690	Hakha_Chin	eye (n.)	the eye	mit;	m i t	( - - - - - ) - - - m - i t - - - ( - - - - - - - - - - - - - )				4			
32691	Hakha_Chin	far (adv.)	far	a hla;	hl àa + hl aa t	hl àa + hl aa t	[full entry: e.g.He lives far from here = Hika hin lamhlapi ah a um, a si deuh ngaingai; e.g. He is a far better writer than his brother = Amah cu a nau nakin cattial a thiam deuh ngaingaimi a si. as far as, so far as = tiangah; e.g. As far as I know = Ka hngalh tiangah; by far, far and away = tampi thlau, suaumau; e.g. He is far and away the better writer = Amah cu cattial a thiam deuh suaumau. so far, thus far = atu tiangah, cu tiangah.]			3472			
32693	Hakha_Chin	feather (n.)	the feather	ar hmul , va hmul	hm u l	( - - - - - - - - - - - - - - - - - - - - - - - - - - ) hm - u - - - l -	[full entry: ]			159			
32694	Hakha_Chin	fight (v.)	to fight	1. velh, i tongh, taza i cuai;	v ěe l + v e l ʔ	v ěe l + v e l ʔ	[full entry: 2. ral doh, ral tuk. fight hand to hand = kut le kut i tawng in i tuk.]			4125			
32695	Hakha_Chin	fire (n.)	the fire	1. mei;	m â y	( - - - - - - - - - - - - - ) - - m - â - ( y ) - - ( - - - )	[full entry: 2. meithal puah thawng; e.g. We could hear the gunfire of the hunters = Ramvai pawl an meithal puahthawng kan theih khawh.]			1746			
32697	Hakha_Chin	fish (n.)	the fish	nga	ŋ àa	( - - - - - - - - - - - - - - - - - - ) - - ŋ - àa - - - - ( - - - - - - - - - - - - - - - - - - - - - )				186			
32698	Hakha_Chin	five (num.)	five	panga	p a ŋ âa	( - - - p a - - - - - - ) - ŋ - - âa - - - ( - - - )				10357			
32699	Hakha_Chin	flea (n.)	the flea	ui hrik , uihli	ʔ û y + hl ǐi	( - - - - - - - - - - - - - - ʔ û y + - - - - ) - hl - ǐi - -	[full entry: ]			944			
32702	Hakha_Chin	flower (n.)	the flower	1. pangpar;	p à ŋ p ǎa r	( - - - - - - - - ) p - à ŋ - ( - - - - - - p ǎa r )	[full entry: 2. a par in a par; e.g. His garden was in flowers = A dum cu a par in a par.]			10585			
32703	Hakha_Chin	fly (v.)	to fly (move through air)	1. zuan;	z u â ŋ + z u ǎ n	z u â ŋ + z u ǎ n	[full entry: e.g. Birds fly = Vate an zuang; 2. vanlawng mongh; e.g. He is learning to fly =]			4127			
32705	Hakha_Chin	foot (n.)	the foot	1. ke;	k ěe	k - ěe - - - - ( - - - - - - - - - - - )	[full entry: 2. hram; e.g. the foot of a hill = tlang hram; 3. pe; e.g. 12 inches make 1 foot = Lehmah 12 ah pe khat a si. on foot = ke in kal/rat.]			966			
32706	Hakha_Chin	forest (n.)	the forest	tupi	t u p i	t u p i	[full entry: ]			4129			
32707	Hakha_Chin	forget (v.)	to forget	philh	p h i l h	p h i l h	[full entry: ]			4130			
32708	Hakha_Chin	four (num.)	four	pali	p a l îi	p a - - - - l îi - - - - - - ( - - - - - - )				263			
32710	Hakha_Chin	frog (n.)	the frog	utlak	ʔ u tl a k	( - - - ʔ u - - - ) tl a k - - - - - - - - - - ( - - - )				781			
32711	Hakha_Chin	front (n.)	the front (front side)	1. hmailei;	hm âa y	hm âa y				3382			
32713	Hakha_Chin	fruit (n.)	the fruit	1. thingthei;	th â y	( - - - ) th â y - ( - - - - )	[full entry: 2. rianttuannak theitlai]			3525			
32715	Hakha_Chin	full (adj.)	full	1. a khat;	kʰ a t	kʰ a t	[full entry: e.g. The glass is full of water = Hrai cu ti a khat 2. thlapa lai; e.g. The moon is full tonight = Tuzan cu thlapa a lai; 3. kheng; e.g. We waited for a full hour = Suimilam pakhat kheng kan hngah.]			1475			
32716	Hakha_Chin	give (v.)	to give	1. pek;	p èe + p ee k	) p èe + p ee k	[full entry: e.g. I give him a book = Cauk ka pek; 2. chim; e.g. Give me your opinion = Na ruahnak a chim; 3. celh lo; e.g. We pushed until the door began to give = Innkhar nih a celh lo tiangin kan nam; 4. lu hloh. give back = kherh tthan. give ground = hnulei kir. give in = si ko kun seh ti i doh ti lo. give off = chuahter. give out = phuan, biaphuan. give up = ngol. give way = mah kha hnulei ah i tawn i hawi kha lam pek.]			1913			
32717	Hakha_Chin	goat (n.)	the goat	meheh	m e + h e ʔ	m e + h e ʔ				2069			
32718	Hakha_Chin	good (adj.)	good	nuamh	n ǔ a m + n u a m ʔ	n ǔ a m + ( - n u a m ʔ )	[full entry: 2. aa tlakmi; e.g. He is a good man for the job = Hi rian he hin an i tlak; 3. nuamh; e.g. We had a good time = Kan i nuam; 4. a tam ial; e.g. He read a good many books = Cauk tam ialte a rel.]			3947			
32719	Hakha_Chin	grass (n.)	the grass	ram;	r â m	r â m	[full entry: e.g. Cows eat grass = Caw nih ram an ei.]			4132			
32720	Hakha_Chin	green (adj.)	green	1. a hringmi , thinghnah hring azawng;	hr î ŋ + hr ǐ n	hr î ŋ + hr ǐ n	[full entry: 2. a hmin rih lomi; e.g. Green apples = Epal a hmin rih lomi; 3. rian a thiam rih lomi]			2486			
32721	Hakha_Chin	hail (n.)	the hail	rial	r îa l	r îa l				4133			
32722	Hakha_Chin	hair (n.)	the hair (of the head)	sam	s â m	( - - - - - - - - - - - - - - - ) s â m ( - - - - - - )				385			
32723	Hakha_Chin	hand (n.)	the hand	1. kut;	k u t	k - u t	[full entry: 2. minung kut bantuk; e.g. The hands of the clock = Suimilam kut; 3. zohkhenhnak, uknak; e.g. The child is in the hands of the parents = Ngakchia cu a nu le a pa zohkhenhnak tangah a um. at hand = pawngte i um peng; by hand = kut in ser, put, tuah; change hands = ngeitu i thlen; fight hand to hand = kut le kut i tawng in i tuk; from hand to mouth = i pek chin, i chanh chin vima; hand in hand = i naih tein, kut i tlai in; hands off = tawng hlah. hand's up = na kut hler hna, tei na si cnag ti langhternak. on hand = naite ah, vun lak zau awk i um; upper hand = tei deuh; e.g. They have the upper hand in the fight = An i paihnak ah khan anmah nih an tei deuh hna. wash one's hands = kei kai tel lo tin kul i ttawl.]			1398			
32725	Hakha_Chin	hard (adj.)	hard	1. a hak;	h â r + h ǎ r	h â r + h ǎ r	[full entry: e.g. The rock is hard = Lung cu a hak; 2. a har; e.g. This work is hard = Hi rian cu a har; 3. mi teima; e.g. He is a hard worker = Mi teima a si; 4. mi hmai nuam lo; e.g. He had a hard face = Mi hmai nuam lo a si.]			3714			
32727	Hakha_Chin	he (pron.)	he or she [third person singular]	amah pa , nu si loin	a m a h	a - m a h	[full entry: ]			1480			
32728	Hakha_Chin	head (n.)	the head	1. lu;	l ûu	l ûu - - ( - - - - - - - )	[full entry: 2. hruaitu bik; 3. a sang bik, fimnak; e.g. She has a good head for science = Science cawnnak caah a thluak a tha. keep one's head = biachimnak le thil tinak i i sum. lose one's head = 1. thinhun i tuahmi zei a si ti hngalh ti lo; 2. a lung a caw; over one's head = a thluak phak leng a si. put heads together = hmunkhat i ttuan tti. turned one's head = luarpar kai; e.g. Their praise turned her head = An thangtthatnak nih a luarpar a kaiter.]			10552			
32729	Hakha_Chin	hear (v.)	to hear	hna in theih	th ǎ y + th a y ʔ	th ǎ y + th a y ʔ	[full entry: ]			3380			
32730	Hakha_Chin	heart (n.)	the heart	1. lung	l û ŋ	( - - - - ) - l û ŋ ( - - )	[full entry: 2. lungthin; e.g. She spoke from the heart = A lungthin taktak a chim; 3. laifang; e.g. The heart of the town = Khua laifang; 4. biapi bikmi; e.g. Your words go to the heart of the matter = Na bia cu kha thil kong ah khan a biapi bikmi a si. at heart = lungchung ah; by heart = lungchung in, zoh loin. change of heart = lungthlen. take heart = lung a ttha tthan, a tthawng tthan.]			1525			
32731	Hakha_Chin	heavy (adj.)	heavy	1. a rit;	r i t + r i ʔ	- - - - - - - - - - - - - - r - i - - t - - - - - - - - - - - + r i ʔ - - -	[full entry: 2. tampi; e.g. a heavy rain = ruah tampi; 3. phorh rit; 4. ngaihchia; e.g. His heart was heavy = A ngaih a chia.]			10379			
32733	Hakha_Chin	hide (v.)	to hide (conceal)	1. thuh;	th u p + th uʔ	th u p + th uʔ	[full entry: e.g. Hide your book = Na cauk va thup. 2. phenh; e.g. Clouds hide the sun = Khuadawm nih nika a phenh.]			2570			
32734	Hakha_Chin	high (adj.)	high / tall	1. a sang;	s âa ŋ + + s ǎa n	( - - - ) s âa ŋ ( + + s ǎa n )	[full entry: e.g. This is a high building = Hi inn cu a sang; 2. aw thia; e.g. She speaks in a high voice = Aw thia in a holh; 3. ngan; e.g. He is a high official = Bawi ngan a si; 4. ngaingai; e.g. The child has a high fever = Ngakchia cu a tak a lin ngaingai; e.g. The Jeep goes at a high speed = Jeep cu khulrang ngaingai in a kal. 5. man tampi; e.g. He paid a high price for the house = Inn cu man tam pin a cawk.]			1481			
32736	Hakha_Chin	hold (v.)	to hold	1. put , pu;	p ûu + p u t	) p ûu + p u t	[full entry: e.g. Please hold this book = Hi cauk hi rak pu ta; 2. tlaih; e.g. Hold the door open = Innka kha tlai law i hung peng seh; 3. tlum; e.g. This pot can hold ten cups of water = Hi um nih hin ti hrai hra a tlum; 4. ngeih; e.g. He holds the rank of a captain = Amah cu kepten a si; 5. tuah; e.g. They are holding a meeting = Meeting an tuah lio; 6.ruah; e.g. People once held that the world was flat = Hlan ah cun mi nih vawlei hi a per tiah an rak ruah. hold forth = a thiam ngai bantuk i chim. hold off = i naihter lo i umter peng khawh. hold on = fek tein i tlaihpeng.]			2521			
32739	Hakha_Chin	horn (n.)	the horn (keratinized skin)	1. ki;	k ìi	( - - - - - - - - - ) - - k - - ìi - - - ( - - - - - - - - - - - - )	[full entry: 2. miuzik tumnak muko; 3. aw thangpi. powder horn = zen rawnnak fungki.]			899			
